"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "SRR1171523" "SRR1171524" "SRR1171525" "SRR1171526" "SRR1171527" "SRR1171528"
"ENSG00000111335 OAS2" 3637.30016711417 -1.53908655761101 0.0777973292479827 -19.7832826973417 4.14788418631511e-87 3.64128926435982e-84 6239 5568 4634 1705 2045 1828
"ENSG00000089127 OAS1" 649.697830394584 -2.20669745547587 0.111620497603966 -19.7696435945423 5.43586012342674e-87 4.47371288158021e-84 1308 1112 846 236 249 206
"ENSG00000185745 IFIT1" 455.361885025675 -2.69959774983273 0.136983059584785 -19.7075299530875 1.85818283273464e-86 1.43932656126175e-83 1015 826 587 115 149 100
"ENSG00000164692 COL1A2" 214.289766616391 -5.19895141865626 0.269830820245476 -19.2674484476108 1.00783912450469e-82 7.37290310637651e-80 521 379 378 11 12 11
"ENSG00000142089 IFITM3" 834.072050067034 -1.90316006442279 0.101609832360777 -18.7300777907537 2.81504357788427e-78 1.95097335966211e-75 1830 1245 1012 294 402 362
"ENSG00000166710 B2M" 12400.7742767404 -0.916096088126668 0.0499054661530152 -18.3566282161923 2.92195878976444e-75 1.92381766718091e-72 20527 14931 14285 7977 9142 8601
"ENSG00000119917 IFIT3" 471.24039027954 -1.94661933210462 0.106114607101277 -18.3444992662201 3.65276483082116e-75 2.29045749010729e-72 888 744 648 188 194 198
"ENSG00000025708 TYMP" 399.107855157411 -2.31119163291121 0.126759955055739 -18.2328214923627 2.83319935510665e-74 1.6957985958202e-71 959 545 567 123 158 121
"ENSG00000166750 SLFN5" 244.525433537457 -2.87762856507452 0.15825425936438 -18.1835773433989 6.9639183917433e-74 3.98699466880329e-71 466 422 411 52 65 58
"ENSG00000189060 H1F0" 191.302839800372 -3.4174158787043 0.188332030704569 -18.1456965441269 1.38863484445311e-73 7.6189765132327e-71 451 287 337 32 28 38
"ENSG00000138496 PARP9" 878.596546214465 -1.64337185507318 0.0914113996521644 -17.9777561805911 2.9103431234276e-72 1.53293592997178e-69 1574 1330 1151 389 489 398
"ENSG00000115415 STAT1" 6881.4877092485 -1.15328525677606 0.0644497794728373 -17.8943243283263 1.30570890305389e-71 6.61291339823602e-69 11302 9381 8254 3975 4602 4201
"ENSG00000088827 SIGLEC1" 281.791793697445 -2.8136410871313 0.157265524791943 -17.8910227836244 1.3854194694909e-71 6.75674206453932e-69 577 546 379 64 76 70
"ENSG00000196684 HSH2D" 162.763248620462 -3.99014629816948 0.228365911388819 -17.4726003277074 2.31690154266993e-68 1.0896056969242e-65 397 267 279 8 25 25
"ENSG00000168394 TAP1" 513.484471959425 -1.71087383915863 0.099807069799124 -17.1418101202851 7.23624521868174e-66 3.2857543806759e-63 1016 761 643 221 252 247
"ENSG00000177409 SAMD9L" 1855.38357179407 -1.60943409848478 0.094128793024786 -17.0982124254051 1.530263428984e-65 6.71683627762043e-63 3103 2919 2434 902 1002 832
"ENSG00000131401 NAPSB" 505.327174065281 -1.67468640177181 0.0985332075402355 -16.9961624469391 8.76749243651181e-65 3.72420452916089e-62 977 664 721 210 270 243
"ENSG00000137628 DDX60" 911.881119282589 -1.688122401901 0.0994607035062315 -16.972757505131 1.30650374636894e-64 5.37626291630821e-62 1535 1464 1210 410 463 418
"ENSG00000108679 LGALS3BP" 176.185483305413 -3.47137162255465 0.206728680377499 -16.79192077372 2.79646024559778e-63 1.11587237921308e-60 398 349 242 33 27 27
"ENSG00000137959 IFI44L" 1495.77629242645 -3.06839635136063 0.184832248134545 -16.6009794412447 6.85629568633853e-62 2.65540298816781e-59 3088 2876 2159 311 375 267
"ENSG00000171604 CXXC5" 511.986955749567 -1.60468400103468 0.096790808566091 -16.5788882726294 9.90441314844355e-62 3.72632320967728e-59 999 656 715 235 266 258
"ENSG00000156587 UBE2L6" 825.387573890177 -1.43698624902169 0.0880170838091139 -16.3262197159149 6.42437649397112e-60 2.34989415757255e-57 1503 1181 1009 437 476 418
"ENSG00000134326 CMPK2" 1075.88809206806 -1.24840813295356 0.0806346111705613 -15.4822862643051 4.5694091869445e-54 1.62621568036987e-51 1805 1448 1363 600 710 597
"ENSG00000173193 PARP14" 3335.74295064505 -1.28505159702872 0.0836930883314341 -15.3543335853466 3.31296408604448e-53 1.14802923907983e-50 5315 4997 4020 1808 2067 1934
"ENSG00000168961 LGALS9" 816.525673264624 -1.33811383420978 0.0881602140239158 -15.178205373308 4.9308885038233e-52 1.66487025175244e-49 1573 1055 988 426 529 433
"ENSG00000102524 TNFSF13B" 572.156729858686 -1.61640219624154 0.106598492789641 -15.1634620147145 6.17279536281446e-52 2.03208423343852e-49 944 803 859 264 310 267
"ENSG00000164088 PPM1M" 268.402104624744 -1.91318481612016 0.127980816563033 -14.9489967910767 1.58113151506199e-50 5.07813165617958e-48 541 368 393 110 123 104
"ENSG00000240065 PSMB9" 481.561977002473 -1.4277894001713 0.0955425403124988 -14.9440175601498 1.7038545541512e-50 5.34198970691975e-48 885 643 625 248 277 256
"ENSG00000146674 IGFBP3" 131.914390465932 -3.01880911092063 0.206772046510995 -14.5996964379811 2.82098642571142e-48 8.63877889622511e-46 306 193 224 22 29 36
"ENSG00000206503 HLA-A" 1617.60624458574 -0.968657837112732 0.0669193565503149 -14.4750022571485 1.74320022090703e-47 5.21692284293267e-45 2755 2010 1818 996 1141 1141
"ENSG00000023902 PLEKHO1" 433.838446240569 -1.58734693586326 0.110810551554087 -14.3248717166475 1.53010370189467e-46 4.47742345478866e-44 920 587 517 201 225 224
"ENSG00000138646 HERC5" 479.177418799276 -1.3653381352845 0.0957392395866974 -14.2610087690127 3.82879544953444e-46 1.09603431477108e-43 869 651 597 252 278 272
"ENSG00000038427 VCAN" 10433.7294194076 -1.089316146458 0.0765866769677534 -14.2233112805854 6.56705400155418e-46 1.83989291686097e-43 15638 14307 12959 6462 6733 6738
"ENSG00000169136 ATF5" 648.202558172183 -1.27734902469988 0.0902659211820307 -14.1509553990368 1.8423711854885e-45 5.05423828552346e-43 1197 865 765 322 416 399
"ENSG00000187608 ISG15" 761.737775117515 -2.88920815994247 0.204572355073044 -14.1231602819005 2.73448064589249e-45 7.34849819288007e-43 2012 1199 998 161 224 159
"ENSG00000063438 AHRR" 1806.7963650559 -1.00069820760151 0.0714620018860137 -14.0032210292357 1.48963259670416e-44 3.92309640668008e-42 3176 2235 2019 1046 1344 1225
"ENSG00000185507 IRF7" 565.594273912764 -1.60094332275224 0.114389892865989 -13.9954963033997 1.66066316006073e-44 4.27013752102962e-42 1226 782 645 245 331 267
"ENSG00000178685 PARP10" 1013.0010746944 -1.27050543854396 0.0907866467549316 -13.9944086928725 1.68626329809797e-44 4.27013752102962e-42 2003 1296 1149 553 668 559
"ENSG00000163565 IFI16" 3446.10444871689 -0.926291181761014 0.0666945019074361 -13.8885688515463 7.43051778212988e-44 1.84613317273748e-41 5476 4449 3867 2288 2453 2362
"ENSG00000198467 TPM2" 380.766662164556 -1.49078410873814 0.110042926757716 -13.5472960658382 8.22027618309724e-42 2.00452956998193e-39 768 495 476 176 203 221
"ENSG00000177575 CD163" 420.679245831466 -1.45317604318612 0.107455936846181 -13.5234598090777 1.137000633984e-41 2.7221862451457e-39 803 593 501 223 217 233
"ENSG00000099399 MAGEB2" 116.454621225451 -2.83379376299289 0.209734330077051 -13.5113491527678 1.34042240824399e-41 3.15190754852801e-39 255 179 192 21 34 31
"ENSG00000124107 SLPI" 152.657997945979 -2.63627505950334 0.19647824910906 -13.4176432834558 4.76630742837298e-41 1.10110063538273e-38 338 196 274 32 38 57
"ENSG00000170581 STAT2" 852.099497806842 -1.28829941672758 0.0966856001770084 -13.3246255323338 1.66465941431062e-40 3.77935089097279e-38 1398 1265 1012 473 539 468
"ENSG00000152661 GJA1" 133.193155157834 -2.58781785997901 0.194558630962788 -13.3009666400972 2.28495012697541e-40 5.09969885966308e-38 271 195 230 27 46 41
"ENSG00000126709 IFI6" 1671.35809397391 -2.73405833719765 0.206143326903521 -13.2629000330301 3.79914777737348e-40 8.33786298874233e-38 4395 2743 1988 402 498 409
"ENSG00000135899 SP110" 1089.12064039499 -1.09696158297323 0.0833813059492495 -13.1559654827295 1.57261769565424e-39 3.39479177317623e-37 1709 1461 1338 664 749 661
"ENSG00000130592 LSP1" 211.513277838224 -2.08921269695836 0.159514231322023 -13.0973436015293 3.40984288857051e-39 7.2420663155962e-37 514 276 283 75 96 71
"ENSG00000159840 ZYX" 2934.97855818129 -0.830413571839677 0.0634260029014306 -13.0926360459796 3.62794737096208e-39 7.5829858699728e-37 4882 3452 3231 1848 2349 2144
"ENSG00000130589 HELZ2" 695.940964119413 -1.42725768283897 0.110147312940742 -12.9577167588901 2.12478202262466e-38 4.37173901155023e-36 1394 967 785 304 466 366
"ENSG00000120594 PLXDC2" 209.850322915525 -1.90759002751224 0.14892671157986 -12.8089179387361 1.46158467574134e-37 2.96094569387107e-35 368 313 321 93 89 81
"ENSG00000136286 MYO1G" 3174.55576358782 -0.79015282931434 0.062048583704164 -12.7344216764341 3.8065620421474e-37 7.59466802590864e-35 5328 3670 3411 2195 2453 2315
"ENSG00000181381 DDX60L" 972.955513401136 -1.15945810885176 0.0915705279998724 -12.6619135455173 9.61272983946077e-37 1.88926009740327e-34 1465 1323 1271 571 639 588
"ENSG00000164111 ANXA5" 1312.94344191577 -0.882454690900104 0.0698535920619113 -12.6329178622337 1.39025672147942e-36 2.69219125124133e-34 2194 1523 1517 839 1019 910
"ENSG00000177606 JUN" 261.418620760477 -1.75531782267564 0.139385061858864 -12.5932994487817 2.29860525346902e-36 4.38667159096813e-34 579 344 334 92 126 142
"ENSG00000105464 GRIN2D" 91.3076042856741 -3.04745155875951 0.243096564769998 -12.5359712986599 4.74511868328458e-36 8.92624611735592e-34 211 144 146 20 22 17
"ENSG00000183049 CAMK1D" 870.695516810146 0.994461821489163 0.0794959295012185 12.5095942361919 6.61613226661327e-36 1.22705957305301e-33 698 519 559 1091 1218 1158
"ENSG00000055332 EIF2AK2" 2449.30778498283 -1.10525287349892 0.0890250304654038 -12.4150799805504 2.16470422822164e-35 3.95900351072536e-33 3620 3524 2949 1451 1680 1520
"ENSG00000160932 LY6E" 4803.95593531188 -0.846738679821544 0.0688141738045988 -12.3047133026097 8.54392659491052e-35 1.54118390961345e-32 8429 5564 5127 3152 3807 3330
"ENSG00000172936 MYD88" 2077.33388580683 -0.763268252353913 0.0620485427550907 -12.3011471093943 8.92968815256306e-35 1.58900180531014e-32 3177 2457 2352 1405 1615 1592
"ENSG00000059378 PARP12" 263.133126346193 -1.73820467253401 0.142785540274076 -12.1735343032463 4.30049944264089e-34 7.55053022142604e-32 572 377 311 89 135 142
"ENSG00000233038 AC011899.2" 434.953758594713 1.2396357726225 0.10322131140778 12.0094945095714 3.16775386664409e-33 5.46442328006335e-31 322 221 250 516 666 653
"ENSG00000152778 IFIT5" 197.074914926982 -1.91539532395217 0.159499606298131 -12.0087777544227 3.19532649274664e-33 5.46442328006335e-31 323 323 291 68 88 91
"ENSG00000115738 ID2" 512.227195228435 -1.26849246402105 0.105644023378112 -12.0072335704309 3.25554179791244e-33 5.49602235832193e-31 992 692 559 265 308 329
"ENSG00000111674 ENO2" 463.764721006267 -1.28788254216502 0.107284043219563 -12.0044183973314 3.36823385686787e-33 5.61429157306786e-31 783 681 542 262 270 273
"ENSG00000167460 TPM4" 4511.84583815513 -0.650006093340298 0.0542928617908809 -11.9722201390657 4.96811848913904e-33 8.17752303312285e-31 6915 5025 4953 3192 3604 3724
"ENSG00000164054 SHISA5" 4769.40903050664 -0.689702216547641 0.0577632734377393 -11.9401511635424 7.30902401815368e-33 1.18821269470429e-30 7535 5476 5080 3428 3924 3575
"ENSG00000072694 FCGR2B" 154.799192930141 -2.07848764258348 0.174897041314771 -11.8840640582519 1.43230433853299e-32 2.30007116217103e-30 311 224 231 58 43 76
"ENSG00000167601 AXL" 211.06500210759 -1.75379564602313 0.14818261463172 -11.8353671271212 2.56219931727728e-32 4.06494465179606e-30 371 345 272 96 96 96
"ENSG00000115267 IFIH1" 306.808477045298 -1.51393839749415 0.128023705308457 -11.8254536833355 2.88340677050763e-32 4.52008337548148e-30 532 480 372 136 183 158
"ENSG00000166825 ANPEP" 213.951568000502 -1.57837171087501 0.134571269221861 -11.7288907208924 9.06386986477097e-32 1.4041533926977e-29 406 295 283 92 119 111
"ENSG00000119922 IFIT2" 144.42508010814 -2.08762851579123 0.179167865198088 -11.6518021436665 2.24656936620956e-31 3.43986342026134e-29 284 247 184 46 67 52
"ENSG00000111961 SASH1" 2557.20871000837 -0.73087255652533 0.0630801013925959 -11.5864201291711 4.82896379594701e-31 7.30894198448623e-29 3808 3013 2908 1735 1987 2037
"ENSG00000171522 PTGER4" 306.458311923634 -1.33217512650481 0.115019065649528 -11.5822113401969 5.07205440946512e-31 7.58963777998144e-29 585 381 388 154 191 178
"ENSG00000198520 C1orf228" 456.458548991961 -1.35753981396769 0.117308820853701 -11.572359214664 5.6896318857252e-31 8.41809805294713e-29 977 538 540 220 292 259
"ENSG00000188313 PLSCR1" 753.006978167164 -1.05329485767222 0.0912313684707204 -11.5453146798984 7.79556409817244e-31 1.1405776449415e-28 1194 1002 897 487 521 454
"ENSG00000131668 BARX1" 1013.71808627389 -1.20744466926059 0.105402063880757 -11.4556074597039 2.20412541045289e-30 3.1894421324004e-28 2151 1179 1112 523 675 644
"ENSG00000107201 DDX58" 563.122786176604 -1.13429117334204 0.0995351830990477 -11.3958817176566 4.38369507731372e-30 6.27440182370294e-28 897 797 659 316 367 372
"ENSG00000112799 LY86" 472.572496162024 -1.09230212470255 0.0959983936777309 -11.3783375206197 5.36119822214551e-30 7.59099550421635e-28 810 576 586 297 315 290
"ENSG00000139626 ITGB7" 204.329620503985 -1.55680889978467 0.137380557862311 -11.332090391895 9.10064652472689e-30 1.26585499467552e-27 384 285 266 102 108 100
"ENSG00000180573 HIST1H2AC" 76.4228641632281 -3.18945652879795 0.281461092539075 -11.3317847949274 9.13245933278966e-30 1.26585499467552e-27 150 151 115 16 17 12
"ENSG00000135046 ANXA1" 310.718500920095 -1.29778230492767 0.114709602275811 -11.3136326792176 1.12340036571046e-29 1.54093083496618e-27 596 379 390 165 193 181
"ENSG00000185650 ZFP36L1" 101.271707273573 -2.35550753760433 0.208393133093234 -11.3031917253746 1.26533906476928e-29 1.71773039225586e-27 200 162 154 29 31 39
"ENSG00000132274 TRIM22" 2618.93691815314 -0.810553188417505 0.0718153621501059 -11.2866267627157 1.52788483636957e-29 2.05297831890964e-27 3861 3278 2997 1820 2022 1844
"ENSG00000265972 TXNIP" 9254.26945862953 -0.782474066320781 0.069358401476516 -11.2816046746077 1.61767910321807e-29 2.15167660920965e-27 14670 10914 10289 6281 6394 7683
"ENSG00000004399 PLXND1" 2107.61007838402 -0.718729269184867 0.0638852165089659 -11.2503221944 2.30747614558187e-29 3.03848458850221e-27 3442 2364 2272 1514 1678 1576
"ENSG00000178695 KCTD12" 3109.27570078306 -0.876901380264103 0.0780785772051503 -11.2310112665099 2.8717276899942e-29 3.74405051701421e-27 4394 3954 3809 2038 2285 2236
"ENSG00000030582 GRN" 4626.09423621074 -0.613448795311062 0.0546464589225953 -11.2257739550881 3.04706774456376e-29 3.93370471180546e-27 7166 4982 5041 3323 3950 3686
"ENSG00000177989 ODF3B" 116.451876127902 -2.2151865153046 0.198373745764112 -11.1667323050838 5.93233194200719e-29 7.58416961284958e-27 263 187 144 37 50 37
"ENSG00000133106 EPSTI1" 71.4087215227871 -3.27880632328581 0.294961419179339 -11.1160514904231 1.04808583459477e-28 1.32703791057154e-26 165 139 94 12 17 11
"ENSG00000205413 SAMD9" 2610.93946930355 -1.01318871744447 0.0911637117343218 -11.113947624217 1.07308351344005e-28 1.34574892428368e-26 3751 3736 3044 1638 1768 1766
"ENSG00000082397 EPB41L3" 443.748379266686 -1.1656585320696 0.105252472305571 -11.0748803000602 1.66101969829855e-28 2.0634252252071e-26 711 589 565 278 283 255
"ENSG00000163220 S100A9" 78.5884165762889 -2.81350513571049 0.255598668714998 -11.0075109148853 3.51583017236023e-28 4.32677118781678e-26 194 118 116 13 20 26
"ENSG00000116985 BMP8B" 3091.38805003677 -0.617399738309027 0.0562704806795596 -10.9720004317166 5.21066261743336e-28 6.35314864318171e-26 4647 3459 3353 2280 2530 2491
"ENSG00000104081 BMF" 273.802588629606 -1.29397960085735 0.11832463082517 -10.9358431277868 7.7680510900348e-28 9.38437584895213e-26 487 354 351 144 160 171
"ENSG00000135916 ITM2C" 2115.59994555372 -0.720284687832217 0.0659476635844715 -10.9220652966669 9.04160759164904e-28 1.08236262515304e-25 3487 2381 2254 1436 1759 1598
"ENSG00000068079 IFI35" 416.104099911726 -1.31994697532394 0.120908656798028 -10.9168938790615 9.57132973592595e-28 1.1354528825466e-25 875 530 452 227 264 223
"ENSG00000112297 CRYBG1" 144.665060130043 -1.87014304460831 0.17278076584463 -10.8237918466573 2.65558163113218e-27 3.12220526060255e-25 271 222 199 71 63 51
"ENSG00000136816 TOR1B" 541.621344006462 -0.96875885354109 0.0899583391702967 -10.7689721984214 4.8235567198373e-27 5.62093760060332e-25 943 639 627 337 392 369
"ENSG00000121281 ADCY7" 695.479202420797 -0.895664328621382 0.083469355427471 -10.7304569926822 7.3233103196779e-27 8.45906581487005e-25 1141 855 779 453 527 476
"ENSG00000106330 MOSPD3" 444.150185337657 -1.13214861259319 0.105541379973386 -10.727059025367 7.59758065611237e-27 8.69956018084241e-25 855 543 496 259 304 272
"ENSG00000104419 NDRG1" 3274.83166293109 -0.960155532311438 0.0902164831336766 -10.6427949634076 1.88391855866078e-26 2.13857237762458e-24 5704 4314 3326 2293 2278 2060
"ENSG00000112773 FAM46A" 249.495945462911 -1.31887984346408 0.124141390468701 -10.6240137836752 2.30434881335913e-26 2.5934756559242e-24 425 330 331 131 148 148
"ENSG00000087245 MMP2" 2061.93730090524 -0.668795185732503 0.0632749436073358 -10.5696686176891 4.11947669902708e-26 4.59705670955836e-24 3344 2261 2200 1466 1641 1663
"ENSG00000181444 ZNF467" 220.246119897317 -1.42933892610486 0.135254664858833 -10.5677606579905 4.20413369560159e-26 4.65210357173796e-24 433 301 259 106 122 130
"ENSG00000147889 CDKN2A" 521.199290306826 -1.01901020486584 0.0964714081518138 -10.5628208853576 4.4314104136465e-26 4.86273436057476e-24 951 601 607 329 373 330
"ENSG00000186350 RXRA" 5605.70710949618 -0.589278228744096 0.0558905967566401 -10.5434234547529 5.44788698267129e-26 5.92874180064591e-24 8861 6071 5827 4065 4818 4533
"ENSG00000130303 BST2" 3417.81288454389 -0.715059753892504 0.0678557934948878 -10.5379322392918 5.77547746100359e-26 6.23372845954879e-24 5710 3954 3465 2452 2718 2574
"ENSG00000143546 S100A8" 82.2980539169873 -2.62649352426218 0.24956458858742 -10.5243037048189 6.67531507178741e-26 7.14638608660948e-24 192 101 145 17 25 27
"ENSG00000138642 HERC6" 249.456230007274 -1.31148932947031 0.125310476467189 -10.465919262654 1.23868317336292e-25 1.31540161506798e-23 453 339 300 136 157 136
"ENSG00000100055 CYTH4" 746.696374783028 -0.914854765124274 0.0874940954350324 -10.4561886213635 1.37266695263826e-25 1.44602227458725e-23 1349 849 826 496 527 527
"ENSG00000104219 ZDHHC2" 762.271783320856 -0.954405920135258 0.0916504675526833 -10.4135412030128 2.15069437891396e-25 2.24764631599516e-23 1128 984 934 490 508 552
"ENSG00000117594 HSD11B1" 456.63515183589 1.0982009770027 0.105679288062506 10.3918279270878 2.70125772382516e-25 2.80080013443541e-23 355 234 300 538 662 667
"ENSG00000185885 IFITM1" 57.0221037934803 -4.44578101072175 0.428275291817388 -10.3806619145738 3.0366242048522e-25 3.1239271507417e-23 138 122 75 4 5 6
"ENSG00000185862 EVI2B" 965.620039063633 -0.822373626905894 0.0792672967564163 -10.3746899485295 3.23260013430386e-25 3.28904817034502e-23 1473 1195 1093 678 719 687
"ENSG00000166428 PLD4" 790.374006739292 -0.961406326276161 0.0926722542154218 -10.3742628731283 3.24708583038315e-25 3.28904817034502e-23 1438 905 893 493 622 494
"ENSG00000128849 CGNL1" 757.300220983831 0.847858871036475 0.0819505802582451 10.3459776412159 4.36438759701428e-25 4.38704243339572e-23 719 500 449 880 1040 1000
"ENSG00000152315 KCNK13" 149.826989730702 -1.65106120748756 0.160119714007728 -10.3114174148967 6.25715788720481e-25 6.24198901959946e-23 277 220 198 60 81 76
"ENSG00000139278 GLIPR1" 1340.48917896271 -0.707739407451538 0.0689731433708579 -10.2610867485933 1.0551252826736e-24 1.04465336257488e-22 2024 1576 1481 919 1055 1075
"ENSG00000108175 ZMIZ1" 1155.72171787187 -0.714643999615808 0.0699187960549355 -10.2210569966667 1.5959108100938e-24 1.56828011547128e-22 1819 1293 1294 832 894 892
"ENSG00000168016 TRANK1" 215.55539592075 -1.41122449321795 0.138540218796574 -10.186388512134 2.28080286811282e-24 2.22471201239331e-22 372 323 260 113 123 116
"ENSG00000128604 IRF5" 2027.83867817964 -0.684431540714989 0.0674455574313689 -10.1479113937408 3.3853073357232e-24 3.27777404388258e-22 3332 2205 2180 1377 1723 1568
"ENSG00000172137 CALB2" 54.4083855683057 -3.41613912873405 0.337810670887382 -10.1125850162173 4.85851103117119e-24 4.6698447633914e-22 136 79 93 8 11 9
"ENSG00000134321 RSAD2" 233.929827801078 -1.34361196937694 0.133401940184747 -10.0719072564926 7.35379910056198e-24 7.01701641711596e-22 400 326 297 131 149 115
"ENSG00000168243 GNG4" 345.680412567923 1.10520064335406 0.110125267972035 10.0358497527989 1.06042362687738e-23 1.00457973515981e-21 262 225 183 437 501 474
"ENSG00000168056 LTBP3" 206.338809530763 -1.39638093260699 0.139167462689972 -10.0338175721271 1.08248545903793e-23 1.01815489461511e-21 404 272 248 116 119 105
"ENSG00000145423 SFRP2" 125.844344335508 -1.99650436906451 0.199013916966362 -10.0319836898742 1.10278437299811e-23 1.02989110805951e-21 271 194 157 53 66 32
"ENSG00000280639 LINC02204" 96.2455712148093 -2.27173397393517 0.226865248370799 -10.0135829098961 1.32852101042267e-23 1.23196934262294e-21 216 135 143 15 44 41
"ENSG00000148400 NOTCH1" 1742.24386004234 -0.706559140411916 0.0707174775276052 -9.99129444536685 1.66394474550631e-23 1.53222548313476e-21 2826 1891 1937 1169 1502 1302
"ENSG00000042493 CAPG" 3918.93949256727 -0.577988589487837 0.0579252934987746 -9.97817282531446 1.89932024097864e-23 1.7368228425838e-21 6129 4234 4091 2829 3429 3169
"ENSG00000124098 FAM210B" 558.202516997933 -0.909734055367573 0.0911814679892718 -9.97718149783034 1.91838685236582e-23 1.74215986703125e-21 901 684 645 361 433 367
"ENSG00000182308 DCAF4L1" 64.0444229713617 -5.7397408131773 0.576340198409866 -9.95894582576985 2.30493691154858e-23 2.07886364734737e-21 140 118 122 5 1 1
"ENSG00000134955 SLC37A2" 460.357217332116 -0.990534550274277 0.0996998591255811 -9.93516499383021 2.92690997570078e-23 2.621874187757e-21 782 588 512 269 351 305
"ENSG00000162645 GBP2" 105.063495466248 -1.96996550299347 0.199106703680193 -9.89401896863127 4.41921870722325e-23 3.93191026599431e-21 220 169 127 41 42 45
"ENSG00000196155 PLEKHG4" 89.1766767562333 -2.13586663410886 0.215929609199354 -9.8914949275759 4.53208825334096e-23 4.00527101476468e-21 180 148 117 30 36 33
"ENSG00000163297 ANTXR2" 453.123066934109 -1.02365713650139 0.10358713415838 -9.8820876242822 4.9784760064907e-23 4.37043813689797e-21 701 606 539 276 292 325
"ENSG00000163840 DTX3L" 1378.68394565495 -0.748986967013036 0.0759743813536859 -9.85841481915138 6.30366915964758e-23 5.49713347643969e-21 1988 1687 1575 964 1088 1024
"ENSG00000180104 EXOC3" 4445.71043245676 -0.565882656936145 0.0578338024181793 -9.78463516620286 1.31067111600537e-22 1.13545508260255e-20 6797 4853 4656 3147 3948 3661
"ENSG00000116016 EPAS1" 278.164208252988 -1.15128882725318 0.117716725418301 -9.78016355077945 1.36989001421184e-22 1.17900076517265e-20 462 360 349 156 191 170
"ENSG00000122223 CD244" 280.785178642907 -1.14692279439199 0.117308812118272 -9.77695344178954 1.41402810193122e-22 1.20908584715781e-20 480 360 344 171 169 182
"ENSG00000185686 PRAME" 77.8618862668496 -6.5277572743081 0.668189844868834 -9.76931529929118 1.52479047991544e-22 1.29538329287268e-20 186 128 156 0 2 3
"ENSG00000164309 CMYA5" 965.793653891026 -0.895584563523998 0.0917015145389691 -9.76630067700151 1.57083250376153e-22 1.32594374420076e-20 1414 1227 1167 549 753 726
"ENSG00000169926 KLF13" 3623.68267771391 -0.537213199257955 0.0550702015875352 -9.75506142653289 1.75494402795189e-22 1.47191738599175e-20 5505 3877 3803 2687 3073 3098
"ENSG00000011600 TYROBP" 880.169136676038 -0.783114012506872 0.0803042018298208 -9.75184354819232 1.8114827548559e-22 1.50972183012294e-20 1505 971 965 612 686 640
"ENSG00000150051 MKX" 2983.35640211302 0.622257277025743 0.0643432908484131 9.67089604558342 4.00852826844474e-22 3.31976731062141e-20 2803 2114 2245 3451 3726 3635
